CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200313,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,0.00,,3.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,0.00,,0.00,,,0,0,,,,,,,0,0,,,,,32.41,32.41,18.23,18.23,20.83,20.83,0.00,0.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200314,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,0.00,,3.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,0.00,,0.00,,,0,0,,,,,,,0,0,,,,,32.41,32.41,18.23,18.23,20.83,20.83,0.00,0.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200315,2.00,1,0.00,,1.00,1,0.00,,0.00,,0.00,,0.00,,3.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,0.00,,0.00,,0.00,,,0,0,,,,,,,0,0,,,,,32.41,32.41,18.23,18.23,20.83,20.83,0.00,0.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200316,3.00,1,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,3.00,0.00,,0.00,,,2.00,1,0.00,0.00,,0.00,1.00,1,0.00,,0.00,,,0,0,,,,,,,0,0,,,,,39.81,39.81,23.96,23.96,27.38,27.38,0.00,0.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200317,3.00,1,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,3.00,0.00,,0.00,,,2.00,1,1.00,2.00,,0.00,1.00,1,0.00,,0.00,,,0,0,,,,,,,0,0,,,,,39.81,39.81,32.29,32.29,36.90,36.90,0.00,0.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200318,3.00,1,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,3.00,0.00,,0.00,,,2.00,1,1.00,2.00,,0.00,1.00,1,0.00,,0.00,,,0,0,,,,,,,0,0,,,,,39.81,39.81,32.29,32.29,36.90,36.90,0.00,0.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200319,3.00,1,1.00,1,1.00,1,0.00,,0.00,,0.00,,0.00,,3.00,0.00,,2.00,,,2.00,1,1.00,2.00,,0.00,1.00,1,0.00,,0.00,,,0,0,,,,,,,0,0,,,,,39.81,39.81,38.54,38.54,36.90,36.90,50.00,50.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200320,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,0.00,1.00,1,0.00,,0.00,,,0,0,,,,,,,0,0,,,,,86.11,86.11,67.71,67.71,66.67,66.67,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200321,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,0.00,1.00,1,0.00,,0.00,,,0,0,,,,,,,0,0,,,,,86.11,86.11,67.71,67.71,66.67,66.67,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200322,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,0.00,,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,0.00,1.00,1,0.00,,0.00,,,0,0,,,,,,,0,0,,,,,86.11,86.11,67.71,67.71,66.67,66.67,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200323,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,0.00,,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,0.00,1.00,1,0.00,,0.00,,,0,0,,,,,,,0,0,,,,,88.89,88.89,69.27,69.27,68.45,68.45,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200324,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,0.00,,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,0.00,1.00,1,0.00,,0.00,,,0,0,,,,,,,0,0,,,,,88.89,88.89,69.27,69.27,68.45,68.45,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200325,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,0.00,1.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,,,,,100.00,100.00,81.77,81.77,82.74,82.74,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200326,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,1,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200327,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,6,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200328,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,9,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200329,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,9,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200330,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,10,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200331,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,10,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200401,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,10,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200402,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,10,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200403,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,10,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200404,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,10,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200405,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,10,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200406,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,10,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200407,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,10,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200408,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,11,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200409,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,11,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200410,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,11,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200411,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,11,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200412,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,11,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200413,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,11,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200414,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,11,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200415,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,11,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200416,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,11,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200417,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,12,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200418,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,14,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200419,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,15,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200420,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,16,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200421,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,17,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200422,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,18,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200423,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,22,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200424,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,29,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200425,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200426,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200427,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200428,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200429,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200430,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200501,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200502,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200503,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200504,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200505,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200506,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,4.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,100.00,100.00,86.46,86.46,88.10,88.10,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200507,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,84.90,84.90,86.31,86.31,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200508,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,84.90,84.90,86.31,86.31,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200509,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,84.90,84.90,86.31,86.31,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200510,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,84.90,84.90,86.31,86.31,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200511,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,84.90,84.90,86.31,86.31,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200512,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,84.90,84.90,86.31,86.31,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200513,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,84.90,84.90,86.31,86.31,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200514,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,84.90,84.90,86.31,86.31,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200515,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,84.90,84.90,86.31,86.31,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200516,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,84.90,84.90,86.31,86.31,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200517,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,1.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,84.90,84.90,86.31,86.31,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200518,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,86.98,86.98,88.69,88.69,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200519,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,86.98,86.98,88.69,88.69,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200520,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,86.98,86.98,88.69,88.69,75.00,75.00
India,IND,Andaman and Nicobar Islands,IND_AN,STATE_TOTAL,20200521,3.00,1,3.00,1,2.00,1,4.00,1,2.00,1,3.00,1,2.00,1,3.00,1.00,1,2.00,,,2.00,1,2.00,2.00,,,4.00,1,0.00,,3.00,1,,0,0,,,,,,,0,0,33,0,NV,Under 50%,97.22,97.22,86.98,86.98,88.69,88.69,75.00,75.00
